nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.1884377,0.45974284,0.17867096,0.59907407,0.19427334,0.36585295,0.3267115,0.6448137,0.322539,0.30556804,0.30069768,0.5258676,0.3695783,0.30409783,0.471651,0.6007562,0.4917776,0.45378494,0.69545394,0.6947651,0.70091283,0.36600637,0.86591285,0.75687665,0.8775133,0.31193125,neutral
0.08452967,0.4532389,0.15904644,0.59862053,0.17127049,0.37206528,0.3357114,0.62876946,0.3328447,0.29332367,0.25229576,0.47706527,0.33131975,0.2932587,0.47203878,0.61493737,0.48141542,0.46119025,0.69676375,0.692976,0.700122,0.37768176,0.8764645,0.7345101,0.88006496,0.29643708,neutral
0.17641933,0.47433853,0.21015543,0.60866785,0.23979738,0.39062864,0.38570207,0.62225705,0.36795056,0.32467568,0.27138105,0.47680014,0.35971612,0.31728113,0.5102771,0.6359025,0.51887625,0.48861155,0.7284525,0.68962115,0.7164913,0.40304253,0.88653237,0.7148372,0.8806297,0.33501548,neutral
0.12942308,0.5197009,0.17911522,0.6155888,0.21763156,0.40094963,0.30259553,0.6291412,0.36658198,0.3205483,0.25097823,0.52468055,0.32253695,0.30857497,0.48786727,0.6478528,0.4967759,0.5033514,0.7178425,0.6883713,0.6993128,0.41427174,0.87700033,0.70699996,0.870338,0.37097102,neutral
0.10926659,0.54512733,0.17902927,0.6301328,0.2257871,0.43456534,0.32862613,0.59313583,0.37257263,0.33490482,0.22457609,0.4657831,0.30083504,0.31857422,0.4904927,0.6638589,0.49601763,0.52857196,0.7308531,0.69123715,0.6975263,0.44241866,0.88332206,0.7080294,0.87648284,0.43994817,neutral
0.16604379,0.51550525,0.20658717,0.62990457,0.23453324,0.43634966,0.34757376,0.5809049,0.3611649,0.3759958,0.23122121,0.45807025,0.31981784,0.3259797,0.4991194,0.6686119,0.5063781,0.54094934,0.73245656,0.6863974,0.69841796,0.46678883,0.8726884,0.69937116,0.87420106,0.5047725,neutral
0.14458784,0.51045054,0.19973554,0.65002644,0.24303964,0.4522731,0.3341363,0.59322286,0.3666838,0.38436195,0.22145125,0.43490362,0.31676748,0.31283066,0.49377993,0.6901721,0.5053408,0.5620039,0.731088,0.70098346,0.7020285,0.4962154,0.8879743,0.7190889,0.8900747,0.5703824,neutral
0.13566831,0.5412854,0.18513753,0.6466239,0.23945738,0.46230498,0.3192443,0.5990359,0.35771513,0.38882813,0.23259746,0.47179446,0.31330433,0.29439276,0.49216944,0.7060956,0.5061878,0.5748798,0.72032636,0.70881706,0.70651585,0.519145,0.8682384,0.73609734,0.89882505,0.61007684,neutral
0.13408412,0.5456262,0.18717171,0.6523096,0.23766443,0.46548083,0.31245977,0.5910862,0.34322122,0.40703037,0.22221918,0.46404272,0.30286974,0.29268828,0.48486015,0.7127548,0.50601256,0.584672,0.71303606,0.7257404,0.7176705,0.55114806,0.84919465,0.7537744,0.9059527,0.6291262,neutral
0.14880568,0.552581,0.18734126,0.6480696,0.24919946,0.4776704,0.30862597,0.6028294,0.34410092,0.4069557,0.25181794,0.45624566,0.31235728,0.2973784,0.48001516,0.70977765,0.50549,0.5857995,0.70823956,0.73504835,0.7091917,0.55770206,0.83305734,0.7775898,0.89258546,0.62229025,neutral
0.156011,0.5331899,0.18623906,0.6289215,0.24059463,0.46051946,0.3034021,0.57879186,0.34044102,0.39786604,0.24296011,0.44164887,0.32603365,0.27165756,0.48340863,0.7035796,0.5101785,0.5762839,0.70171505,0.73919135,0.7091692,0.54352784,0.84028536,0.7885422,0.8927011,0.5987054,neutral
0.15681326,0.5264017,0.18901345,0.6229489,0.23741919,0.4571658,0.30576175,0.56660914,0.34293658,0.40302032,0.25182396,0.44073793,0.37569067,0.27443048,0.48300815,0.69917184,0.5092016,0.57254267,0.6930557,0.75944865,0.70100474,0.52695435,0.85194993,0.8158321,0.8856917,0.5777696,neutral
