nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.14132921,0.49631953,0.23965268,0.46186858,0.24689005,0.47660586,0.27280867,0.5927131,0.2651986,0.6273795,0.23932913,0.64990604,0.24091043,0.6635851,0.50448215,0.5459512,0.51463675,0.4670921,0.64901423,0.64133406,0.7139303,0.43820596,0.82049143,0.6079516,0.8799256,0.33671468,forehand
0.13225468,0.5112316,0.23658328,0.4676084,0.24487816,0.49871218,0.28947136,0.61062825,0.30252978,0.6239014,0.24442758,0.62643325,0.24846046,0.6419459,0.5068671,0.5431637,0.5146855,0.4802379,0.6553278,0.64526665,0.7249413,0.43901464,0.8309566,0.6083011,0.89014703,0.33275595,forehand
0.11898878,0.5362156,0.22128066,0.48612812,0.23288481,0.49274498,0.3067229,0.6137085,0.3210636,0.6226154,0.2531754,0.63208175,0.26277488,0.64559937,0.49998257,0.55621463,0.5070167,0.4945146,0.6453408,0.6608729,0.7192401,0.45090023,0.8242032,0.6148267,0.8774023,0.34147295,forehand
0.13820162,0.5500612,0.22927563,0.5292404,0.24409825,0.48242804,0.3530428,0.6188045,0.370554,0.61100435,0.28838623,0.64752424,0.29134634,0.65031445,0.4979206,0.5620676,0.50552964,0.49026915,0.6425317,0.64994717,0.7136626,0.44984964,0.82607067,0.6186307,0.8808817,0.34194502,forehand
0.084969446,0.5465648,0.21399315,0.53188753,0.22849558,0.4858608,0.35300988,0.6065609,0.3791961,0.59033626,0.2649595,0.64217395,0.27145198,0.64683765,0.48124197,0.5613112,0.48844,0.488205,0.6291758,0.64483637,0.69770837,0.4429171,0.8224297,0.6254099,0.8800134,0.34928137,forehand
0.14163013,0.56057245,0.23974252,0.5305682,0.26567632,0.4980799,0.391531,0.60131896,0.40670827,0.5947744,0.29750985,0.63130337,0.3116517,0.6369046,0.5116334,0.5650006,0.517439,0.49496874,0.65124947,0.64262223,0.7120917,0.45198226,0.82660365,0.624301,0.8905423,0.35313016,forehand
0.12906662,0.558109,0.20724204,0.51934755,0.23957998,0.48592904,0.2974245,0.58197916,0.35099813,0.5551954,0.17942724,0.5735509,0.25168598,0.62682986,0.47752473,0.568365,0.48982143,0.48648462,0.62729293,0.6321106,0.68855524,0.4466696,0.8137833,0.63205445,0.87275666,0.35889235,forehand
0.106804185,0.5554369,0.205441,0.5360633,0.2400685,0.46626875,0.34194118,0.5730177,0.37668106,0.5468715,0.31374142,0.64873594,0.32384503,0.6492266,0.4718134,0.5705705,0.4817847,0.4805837,0.6351834,0.62809485,0.684088,0.442938,0.8145459,0.64190763,0.8757587,0.36099058,forehand
0.12524645,0.5473667,0.20590195,0.5498508,0.23468855,0.4364723,0.33229098,0.57153684,0.3643804,0.49379715,0.33659786,0.6355354,0.34754646,0.62759906,0.4795173,0.55930996,0.48729405,0.46446234,0.64686155,0.6172343,0.682173,0.43132803,0.8183974,0.6344232,0.88005996,0.3554367,forehand
0.121644124,0.55309606,0.2127212,0.5628405,0.23130094,0.42237088,0.33825338,0.58552814,0.39175168,0.45150697,0.34518698,0.64662194,0.3684749,0.61305875,0.47936824,0.5608519,0.48838693,0.45896742,0.65152764,0.617711,0.68334067,0.4309281,0.8173476,0.6219,0.886079,0.36290637,forehand
0.12622583,0.53113985,0.22176121,0.5734686,0.23026992,0.39530802,0.35721838,0.6011913,0.3845462,0.3903122,0.37055364,0.62571454,0.40024567,0.51359916,0.4874318,0.5539301,0.49431533,0.44353852,0.6565307,0.60957134,0.69178957,0.41581613,0.8202902,0.61564565,0.88855135,0.35935885,forehand
0.15216672,0.5407563,0.22926903,0.5762615,0.24925737,0.3878325,0.35162258,0.6238088,0.40266702,0.36809364,0.39464977,0.6279284,0.41665787,0.49259037,0.49528274,0.5550915,0.5030996,0.4489855,0.6604944,0.6139918,0.69856435,0.4149117,0.82041806,0.61578155,0.8860448,0.36412394,forehand
0.16010484,0.5309356,0.23046312,0.5783955,0.24640377,0.3805326,0.3589353,0.64202344,0.40127257,0.35095924,0.39428356,0.58577305,0.43612647,0.47152227,0.49397874,0.5580429,0.50629306,0.4484497,0.66634417,0.61553174,0.69953525,0.40773758,0.8263019,0.61800724,0.897515,0.35806233,forehand
0.13384259,0.51686996,0.22910269,0.59083194,0.24075079,0.37282705,0.37256184,0.6242955,0.39684403,0.33323655,0.36708197,0.6443188,0.42964402,0.4511287,0.49362928,0.55967575,0.5007864,0.4410415,0.6636877,0.61365825,0.69567883,0.4031906,0.81843656,0.617075,0.89278996,0.35613638,forehand
0.16485552,0.52807283,0.23644198,0.5859071,0.24848886,0.37829638,0.3748644,0.6504882,0.3975057,0.33479184,0.35670176,0.6531286,0.4335473,0.43576524,0.5010183,0.56157726,0.5129641,0.44706327,0.6716602,0.62538093,0.69829154,0.40349215,0.816489,0.6261847,0.8917022,0.36233914,forehand
0.12638576,0.5308156,0.22201458,0.5772679,0.23866335,0.36847585,0.34745485,0.6405488,0.38423055,0.31922814,0.34148616,0.64831,0.42859757,0.41542926,0.4859557,0.56372637,0.49691662,0.44171247,0.6665622,0.62895983,0.6949987,0.391506,0.805089,0.6303807,0.8855136,0.36233234,forehand
0.15414774,0.5256534,0.22527766,0.5765155,0.24891043,0.36549747,0.35724026,0.6636037,0.3976694,0.3229472,0.34895188,0.63614655,0.4477217,0.41449347,0.49440113,0.56752974,0.5076879,0.44152233,0.6714626,0.64482546,0.6959582,0.39060476,0.8037702,0.64530927,0.8856872,0.381978,forehand
