nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.1743113,0.4751512,0.24875656,0.60133004,0.2409413,0.39411137,0.4173467,0.61975265,0.37825188,0.3462326,0.40897417,0.50744253,0.40693927,0.34879026,0.5108919,0.5770404,0.5070677,0.45161918,0.7170845,0.6025977,0.6884092,0.3427215,0.8816993,0.6510185,0.87023216,0.40970898,neutral
0.17440481,0.44011208,0.22204667,0.6045037,0.21078825,0.39042917,0.3885084,0.6115411,0.32063165,0.35336062,0.385522,0.4459635,0.38297254,0.3306181,0.5040647,0.57817554,0.4989776,0.44865507,0.7125365,0.61112446,0.6758497,0.3358106,0.8848862,0.661303,0.87114453,0.40404058,neutral
0.16057603,0.42377526,0.2006578,0.6053394,0.21232903,0.37563822,0.39720103,0.59094536,0.34142077,0.33464056,0.3630128,0.40063438,0.35409096,0.32555944,0.48375896,0.59006244,0.47908568,0.45239234,0.7014254,0.62180537,0.65616703,0.31834587,0.88737214,0.6758215,0.8586772,0.3976404,neutral
0.14956906,0.42954212,0.2023663,0.58297956,0.21420531,0.37591916,0.3618592,0.57845694,0.32030788,0.34353665,0.30348852,0.40167278,0.32448596,0.33357382,0.48145553,0.581041,0.4765578,0.4482925,0.69898623,0.6203679,0.639546,0.3108961,0.8884402,0.6745092,0.8568559,0.38308555,neutral
0.15425809,0.4333464,0.19675213,0.58281964,0.20758386,0.37984008,0.3529758,0.54998785,0.28951362,0.34289658,0.29222137,0.3345343,0.21612051,0.3245277,0.47813967,0.5802998,0.4703985,0.45141846,0.69694895,0.6222833,0.6337875,0.30891287,0.8801736,0.6814427,0.8446093,0.37546924,neutral
0.15553865,0.37506136,0.1980823,0.5770343,0.21274793,0.35568202,0.3715892,0.48575807,0.32317072,0.32812884,0.28986472,0.33582962,0.26579076,0.31447953,0.48052177,0.5786131,0.47609875,0.44828868,0.6987861,0.6245165,0.63738513,0.30181676,0.88803023,0.6872143,0.8418552,0.3518708,neutral
0.14948474,0.3874043,0.20674457,0.5619875,0.23208822,0.34202257,0.3526757,0.50587326,0.31188017,0.32838318,0.17602892,0.42683953,0.07425731,0.46771982,0.48600066,0.5753376,0.48227394,0.44647557,0.70255184,0.620362,0.6422563,0.30079624,0.8879218,0.68915117,0.84136754,0.33061832,neutral
0.19314599,0.35573092,0.23360665,0.5479189,0.2595189,0.34417447,0.37201428,0.4809469,0.37368652,0.29053026,0.2719104,0.34590635,0.29206622,0.30432317,0.49932992,0.5623356,0.49817982,0.43892422,0.7102002,0.60918474,0.6711193,0.31355736,0.89400434,0.68123066,0.8492288,0.3212648,neutral
0.14607085,0.41957834,0.20492694,0.5535773,0.2335209,0.35216013,0.32822204,0.47901428,0.34614486,0.3127221,0.2111304,0.3097024,0.30519786,0.221703,0.48101655,0.5664332,0.485656,0.43999407,0.7015335,0.61716956,0.66857016,0.32439992,0.8816687,0.6981285,0.8457416,0.31180352,neutral
0.13695863,0.4755455,0.19586633,0.5839457,0.24098885,0.39490807,0.31338117,0.4865641,0.34086978,0.32627025,0.23331402,0.35855952,0.3039697,0.22672436,0.48290235,0.60107094,0.48921314,0.4720862,0.7066396,0.6488116,0.67310476,0.34977224,0.8817751,0.74058384,0.8515923,0.34776098,neutral
0.12713249,0.47575104,0.20745033,0.5829346,0.24419506,0.39599612,0.31191313,0.50041956,0.34099445,0.32548645,0.24485163,0.36073193,0.3007635,0.21407637,0.48640853,0.6084682,0.4924245,0.4823876,0.714053,0.64637274,0.6829709,0.35474244,0.8877838,0.7559265,0.86521757,0.36205503,neutral
0.14808838,0.4857106,0.22022662,0.57494724,0.25789282,0.39661026,0.32386994,0.50781554,0.3448864,0.32411975,0.25671983,0.36405647,0.30305582,0.20320071,0.5000792,0.61594117,0.5037894,0.49188623,0.7154027,0.6431468,0.6834356,0.3626635,0.89113235,0.7645852,0.8583662,0.37775663,neutral
0.13649403,0.4917393,0.21267907,0.57198167,0.25670013,0.3945756,0.3140991,0.5113102,0.33030397,0.31562394,0.23249659,0.34324613,0.29757842,0.19112502,0.49137694,0.6207069,0.5008809,0.50017023,0.708066,0.64334863,0.67930806,0.37436736,0.8797196,0.77846545,0.84795827,0.391066,neutral
0.15004891,0.49408284,0.21434523,0.5741124,0.24735236,0.40152845,0.324817,0.5210304,0.33026242,0.32151437,0.26947886,0.36077347,0.3298532,0.19911528,0.49709904,0.63498497,0.5058761,0.5076499,0.7142407,0.6499285,0.6869686,0.38350987,0.8843917,0.7897887,0.86434203,0.41424954,neutral
0.12709068,0.48553383,0.20615529,0.57362485,0.24661006,0.40576214,0.32015917,0.5076853,0.31659165,0.32717425,0.24980465,0.3737979,0.3389543,0.18206155,0.48809823,0.64411986,0.49885082,0.5139509,0.7061242,0.6534868,0.6827734,0.38721976,0.8806371,0.7940592,0.86135244,0.41757804,neutral
0.1550986,0.5036815,0.22320572,0.57628155,0.2487494,0.41280225,0.32745492,0.50573176,0.3349901,0.34682783,0.2500387,0.30092856,0.3722987,0.20380187,0.49282378,0.6551139,0.50626045,0.5282742,0.7017733,0.66354287,0.69141096,0.39638725,0.8795999,0.805429,0.86803126,0.4248229,neutral
0.1501521,0.48780352,0.20087205,0.57382226,0.2340384,0.40301296,0.33348757,0.480518,0.34168988,0.33799273,0.29116267,0.3234661,0.38656855,0.2052709,0.4876142,0.66578573,0.4990035,0.53558874,0.7040423,0.66779846,0.69192344,0.38984847,0.89143187,0.8004885,0.8736034,0.4231747,neutral
0.14764778,0.46623617,0.19787143,0.5673185,0.23145884,0.39526653,0.33441606,0.4901922,0.36026797,0.3557704,0.31746313,0.34933525,0.41034448,0.2150386,0.47883523,0.6667124,0.49312314,0.53337044,0.6952268,0.6659318,0.6894449,0.39178395,0.8794172,0.79639363,0.8678536,0.42608055,neutral
0.13805495,0.47013813,0.20635028,0.56499064,0.23012526,0.39182082,0.32815284,0.48327962,0.3619744,0.33953026,0.32399076,0.3377876,0.43127206,0.21565004,0.48213983,0.6614089,0.49970138,0.53503776,0.69646835,0.669518,0.6886305,0.38830733,0.89331657,0.7962166,0.874733,0.4162836,neutral
0.14273179,0.47473437,0.20799582,0.5558441,0.23227471,0.3943828,0.34324902,0.4715975,0.36071894,0.3519426,0.35381743,0.3104351,0.44712755,0.23273332,0.4808079,0.66468686,0.4927521,0.5324658,0.6962184,0.67501336,0.68405944,0.3934934,0.8972992,0.78373754,0.87102634,0.41444695,neutral
