nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.14638945,0.44555235,0.242936,0.41816372,0.22600806,0.40151268,0.35352823,0.53170854,0.21716449,0.55755466,0.27926013,0.6452327,0.17581828,0.6517431,0.5241642,0.4318002,0.5210226,0.46140245,0.7514911,0.3718443,0.7100545,0.5658811,0.9101037,0.6026579,0.9110182,0.5991725,forehand
0.15207937,0.4734281,0.23204827,0.4352777,0.2278841,0.4177957,0.33056518,0.54183966,0.2309412,0.58859485,0.26387417,0.6073194,0.22139287,0.6264902,0.51672375,0.46592492,0.51674926,0.43534353,0.6955416,0.57436085,0.73867023,0.37996626,0.90450436,0.58444285,0.91256136,0.28137416,forehand
0.13898405,0.5432533,0.22637604,0.47993478,0.22972907,0.50838834,0.3013591,0.5849975,0.27268597,0.66079503,0.24334104,0.6629032,0.24368474,0.6767131,0.5064175,0.53066045,0.5087751,0.48440638,0.67364115,0.6446165,0.7283349,0.44069028,0.88019097,0.6315662,0.89531595,0.33308676,forehand
0.14283656,0.56636435,0.23340687,0.50752205,0.23768799,0.5334336,0.3118419,0.64833236,0.31412902,0.66317004,0.26465198,0.64445746,0.27242988,0.6577696,0.51142246,0.53304666,0.51193255,0.49809018,0.67654675,0.66406184,0.7336502,0.44695863,0.8757942,0.63410234,0.8949866,0.3337046,forehand
0.152995,0.58453137,0.23926112,0.47249115,0.24590479,0.57218313,0.2772613,0.42507958,0.34902623,0.67736685,0.27067366,0.558727,0.29424965,0.66919637,0.52192134,0.479412,0.5237317,0.55476713,0.73369986,0.45410535,0.6726851,0.67888325,0.8809836,0.34668258,0.86727065,0.6476984,forehand
0.1357223,0.6060616,0.22176151,0.47300836,0.2383141,0.576313,0.345419,0.48284495,0.363849,0.65968776,0.26658106,0.5781161,0.30978203,0.66621554,0.50972676,0.4788722,0.51015323,0.55017686,0.7347368,0.44759315,0.66835105,0.67840654,0.88528633,0.34228688,0.87264764,0.6450209,forehand
0.12626308,0.6050656,0.22242808,0.5151593,0.23357926,0.55134714,0.35661155,0.60744566,0.38191187,0.6253213,0.2939652,0.6402257,0.32939726,0.65753484,0.5040861,0.5547268,0.5062339,0.51137054,0.6666626,0.67787695,0.72882307,0.4438888,0.87337863,0.64884114,0.8870673,0.3406022,forehand
0.10995235,0.60608375,0.2270971,0.5638627,0.24390034,0.5256162,0.38253582,0.60929346,0.39843288,0.5910869,0.32218835,0.64612114,0.34077996,0.6500509,0.50632215,0.58598614,0.5096088,0.49828508,0.67134213,0.66569173,0.72411305,0.43511567,0.8683803,0.6506642,0.8818003,0.34216237,forehand
0.12992094,0.6095133,0.23720583,0.5646604,0.2518651,0.52322507,0.39553198,0.5914906,0.4151199,0.5702128,0.35938895,0.6626829,0.37176472,0.6611374,0.5115436,0.58123565,0.51593924,0.4937337,0.6749452,0.6502737,0.71799695,0.43751395,0.871217,0.65078497,0.8838739,0.35163024,forehand
0.1323013,0.61503553,0.23255587,0.5768606,0.25414371,0.50105774,0.38922954,0.60577625,0.41987565,0.57210344,0.36531436,0.68589157,0.3851217,0.67870057,0.5060768,0.5744185,0.50906855,0.48469812,0.67288643,0.64502954,0.7117455,0.43275902,0.86776155,0.65915275,0.88097024,0.34924152,forehand
0.13780443,0.59345156,0.22547992,0.5827512,0.24411158,0.46850207,0.35772344,0.5786816,0.39301553,0.4972947,0.36995146,0.67654216,0.38025647,0.6274869,0.49821776,0.56216663,0.50066215,0.4698703,0.6741877,0.6295483,0.7111104,0.41401103,0.87032676,0.65464276,0.8930166,0.3345917,forehand
0.14552486,0.5962382,0.21673271,0.5932038,0.25109008,0.45388272,0.35193396,0.5995969,0.40139866,0.5585296,0.38154373,0.6684923,0.3944485,0.65895253,0.4960577,0.56329584,0.5002118,0.46348083,0.67929745,0.63466156,0.71054566,0.40329748,0.8568771,0.6604314,0.88837445,0.3327374,forehand
0.14523177,0.59589446,0.22569875,0.6171827,0.23606214,0.43859845,0.36169463,0.6362205,0.40741915,0.4372059,0.3755368,0.6619509,0.38749102,0.60528684,0.4944102,0.5729129,0.49872145,0.46041903,0.67882836,0.6520912,0.7055375,0.39774477,0.86035943,0.68038243,0.89425606,0.33169425,forehand
