nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.14381835,0.55907875,0.22164036,0.6143843,0.2256921,0.40002483,0.33373368,0.6888147,0.36991167,0.32431772,0.28601056,0.63769275,0.38244128,0.38950807,0.50649226,0.57246554,0.51319444,0.44144782,0.701262,0.67201066,0.7297624,0.37621334,0.8764174,0.69108623,0.8924297,0.34783372,neutral
0.13054325,0.5371314,0.23387799,0.60792464,0.25029105,0.3940273,0.37176234,0.6815584,0.4032162,0.33204603,0.30309075,0.6261193,0.3859839,0.36016807,0.5300215,0.5674939,0.53654015,0.44056317,0.71987003,0.6535683,0.73538697,0.37456313,0.8812964,0.69320005,0.8794561,0.34565353,neutral
0.15920624,0.51104045,0.2561153,0.59175515,0.26599693,0.3958988,0.38423708,0.6648383,0.41339764,0.32671085,0.30699244,0.6044446,0.38556212,0.34157398,0.5508655,0.5599137,0.5551738,0.43377638,0.73997515,0.63958806,0.7413614,0.368648,0.8970788,0.67963064,0.8840784,0.33780578,neutral
0.15485212,0.51832014,0.24378467,0.5968973,0.25826824,0.39485377,0.37871724,0.6643575,0.41542056,0.33127448,0.28982452,0.61149424,0.3773588,0.3377591,0.5393288,0.5661582,0.5457773,0.44179556,0.7228905,0.64201945,0.7401883,0.361686,0.8823273,0.68174386,0.87325054,0.33153507,neutral
0.13952172,0.5370468,0.23539689,0.6047782,0.25345674,0.38977665,0.3630982,0.65616846,0.40270394,0.3143229,0.26094446,0.5991625,0.3683828,0.33243388,0.5272807,0.56417817,0.52852464,0.43971497,0.72741115,0.6476062,0.72718865,0.34958214,0.8838772,0.6817307,0.8520391,0.33072376,neutral
0.14683807,0.52991587,0.24144658,0.6113576,0.25778222,0.3930228,0.36920163,0.64521587,0.40331784,0.3198585,0.27299553,0.6045355,0.35422286,0.318121,0.52512944,0.57442296,0.5244869,0.44662982,0.7360558,0.6576177,0.71855086,0.3375989,0.8810535,0.68006986,0.8448588,0.34286746,neutral
0.1653184,0.53408426,0.2373703,0.61803424,0.24904686,0.3789428,0.36890718,0.6304415,0.40121478,0.30038705,0.27611446,0.5605814,0.34008768,0.29310167,0.5245972,0.578986,0.5196037,0.43882453,0.73976,0.66452414,0.7056265,0.3310383,0.88918257,0.68188703,0.8638989,0.33384418,neutral
0.1423136,0.5407494,0.20996863,0.62573516,0.22822627,0.3999919,0.33686203,0.62578285,0.3747042,0.2993469,0.2562823,0.54543716,0.31222868,0.27253726,0.5045306,0.5950235,0.5036231,0.45032495,0.71869266,0.67810535,0.69369453,0.3309403,0.8818368,0.70022833,0.8806376,0.32722655,neutral
0.13210452,0.53300625,0.20421742,0.63270587,0.2298493,0.39940098,0.31819123,0.6288827,0.36056635,0.31806216,0.27997884,0.5742867,0.3071708,0.25716737,0.50503695,0.60916495,0.5081329,0.4620197,0.7193881,0.68593323,0.7055402,0.3362352,0.887576,0.72042954,0.9034209,0.32209015,neutral
0.12651308,0.51164734,0.20406039,0.62849253,0.22484979,0.40353772,0.34148392,0.6006364,0.34694853,0.3240707,0.2663102,0.52893573,0.31072208,0.2556774,0.49826273,0.6097909,0.49902266,0.46980608,0.71271116,0.68547475,0.6963862,0.34746388,0.8737061,0.7199567,0.8915109,0.31825408,neutral
0.14263263,0.5069474,0.20811535,0.6252801,0.22696392,0.41022873,0.32205707,0.6011951,0.35452116,0.33388904,0.2684244,0.5189012,0.30629775,0.25776994,0.5015401,0.6173381,0.504022,0.47976956,0.7157009,0.6854453,0.7007888,0.35706058,0.8687629,0.7247417,0.8934063,0.31651282,neutral
0.13001123,0.4985435,0.20444107,0.6183267,0.22329356,0.41694978,0.34045044,0.5896282,0.33056384,0.33704215,0.2189109,0.45985487,0.30035603,0.24925484,0.4964331,0.61575735,0.49639544,0.4805032,0.70978636,0.6859935,0.695728,0.36594212,0.8657228,0.73286366,0.8890664,0.3190679,neutral
0.15331462,0.5124871,0.20570101,0.60735667,0.2322973,0.41612148,0.33723208,0.55721295,0.33845222,0.334126,0.22459953,0.4231995,0.29271916,0.23189229,0.49864176,0.6157863,0.49905753,0.47968423,0.7063731,0.68777496,0.6923116,0.36854482,0.8632702,0.74342567,0.894656,0.33121952,neutral
0.13637418,0.48900497,0.19514576,0.59859955,0.22473186,0.4102823,0.32639167,0.5320593,0.31926188,0.33304548,0.21345624,0.4027458,0.2935103,0.21095006,0.48134282,0.6170455,0.48154944,0.47968063,0.6978468,0.69091505,0.68542916,0.37445557,0.85746545,0.7606486,0.8806551,0.3367546,neutral
0.114688106,0.4648932,0.1866174,0.59342635,0.2104068,0.40361437,0.32004988,0.5128514,0.31135795,0.33648357,0.21253176,0.37352756,0.29127097,0.2048404,0.47246256,0.6219297,0.475163,0.48578155,0.68732685,0.69803697,0.68178964,0.38222072,0.8559324,0.7706936,0.8914859,0.3495011,neutral
0.15434659,0.48858497,0.19510584,0.5940145,0.21709096,0.3991866,0.3247095,0.54548776,0.31422362,0.33830145,0.29725188,0.41724777,0.34084624,0.21974044,0.47527584,0.62422866,0.48075578,0.48738676,0.68449414,0.7010572,0.67939794,0.39271072,0.85098857,0.776759,0.87995833,0.36256546,neutral
0.12959488,0.48049927,0.18546806,0.5759919,0.19801311,0.39029175,0.32957408,0.4985236,0.32627928,0.3351509,0.26548102,0.35232618,0.34947634,0.22500093,0.46604577,0.6182622,0.47282502,0.48222175,0.6775842,0.7022354,0.68087864,0.391016,0.8534755,0.7953035,0.89466494,0.3597007,neutral
0.15110531,0.4592452,0.18714757,0.5407366,0.21231474,0.3630186,0.3307615,0.46376953,0.33852163,0.33913934,0.30098146,0.33152175,0.38094956,0.21212071,0.46307147,0.5884526,0.47925153,0.45645815,0.6764664,0.6822631,0.67708904,0.3756858,0.8522445,0.7762586,0.87760127,0.35637224,neutral
0.1433357,0.42356393,0.19230072,0.5288941,0.21267135,0.35486674,0.3343674,0.44755372,0.34719568,0.31188384,0.33661085,0.32802758,0.41298997,0.19629446,0.45890313,0.588809,0.47367808,0.4560329,0.6789935,0.68126345,0.679927,0.37248492,0.8465992,0.786232,0.89036167,0.36111605,neutral
0.12717414,0.42885348,0.18033116,0.52458346,0.20775017,0.3567539,0.32606465,0.44163445,0.3402338,0.31443518,0.3233141,0.33415523,0.3453474,0.28360194,0.4555209,0.5900187,0.46742123,0.45647407,0.66963345,0.6802462,0.6717325,0.37803692,0.8205422,0.7835897,0.87198454,0.3664007,neutral
