nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.11588794,0.4203124,0.19296896,0.5003802,0.2249533,0.34399426,0.2746185,0.5704997,0.3011832,0.39355907,0.30730554,0.6690111,0.18816964,0.47567737,0.4680175,0.5366474,0.48235682,0.43515617,0.65548086,0.5922389,0.6951361,0.39729753,0.8577475,0.6186143,0.85873187,0.32026115,forehand
0.13837147,0.4352017,0.2122389,0.5097014,0.22357428,0.37059006,0.22368743,0.61817896,0.28209776,0.51895106,0.19866988,0.6428175,0.2026034,0.6328927,0.48659468,0.54577464,0.5003652,0.44256282,0.68062466,0.6095763,0.71348345,0.4050672,0.8709151,0.6324726,0.8893931,0.3206593,forehand
0.12626894,0.4674699,0.22371607,0.51900417,0.20723857,0.41656005,0.31329066,0.5652658,0.2910144,0.54210657,0.2629522,0.6496399,0.24810351,0.63777316,0.4792569,0.56245077,0.4908198,0.4667025,0.6705672,0.6329963,0.7077071,0.42999998,0.86317235,0.65091,0.8904212,0.34363115,forehand
0.13302097,0.4927476,0.23564282,0.5386473,0.21610561,0.43989614,0.30012974,0.59529567,0.27861422,0.5601211,0.24278748,0.6716618,0.23117706,0.6699879,0.49336195,0.57256365,0.50714827,0.4695967,0.66852856,0.6443797,0.7124816,0.4472675,0.85553205,0.65700907,0.9082785,0.35776722,forehand
0.13782772,0.5128589,0.24432923,0.5351025,0.22291099,0.4348031,0.2731198,0.62952334,0.2623681,0.59795344,0.22429322,0.6712019,0.22542386,0.6629356,0.49407738,0.5630616,0.5032418,0.46948975,0.6697514,0.62389,0.7022853,0.44217947,0.84419703,0.63336194,0.90722245,0.36273292,forehand
0.16130055,0.52214235,0.23488088,0.5056325,0.2333488,0.44614527,0.281888,0.59950674,0.2766526,0.5964812,0.25109228,0.6277397,0.2519366,0.62095135,0.494393,0.5401491,0.50406384,0.46021202,0.65676093,0.6069517,0.70759857,0.44288015,0.82770944,0.6084533,0.89684653,0.36063325,forehand
0.15065153,0.53642887,0.22697315,0.45093822,0.23095302,0.49665022,0.32818562,0.52655435,0.29545927,0.63440585,0.25886357,0.61023146,0.25893456,0.6210266,0.49225533,0.5057803,0.49593562,0.48838648,0.66491926,0.6163613,0.70397294,0.47040078,0.83745104,0.60120666,0.9039183,0.37178224,forehand
0.16371651,0.54804033,0.24506271,0.4339911,0.24551886,0.50577873,0.3467797,0.4628764,0.30853495,0.6407607,0.28398,0.56389356,0.27871865,0.6137976,0.5010335,0.49311623,0.50203925,0.49357086,0.6538505,0.6225549,0.7077068,0.4938451,0.83454144,0.58384234,0.8918329,0.3699334,forehand
0.14746247,0.5611683,0.2307042,0.4280093,0.24378963,0.51541334,0.30342704,0.4549751,0.3136825,0.6394446,0.24493977,0.5642941,0.28569257,0.61307365,0.50468826,0.4894389,0.50534165,0.50140786,0.64887357,0.6222868,0.71137136,0.49023855,0.8320312,0.57521456,0.89424753,0.35868466,forehand
0.13213481,0.56451994,0.22634171,0.4524633,0.2434661,0.5147284,0.31491032,0.5546052,0.33108872,0.63354546,0.2738574,0.60645163,0.30592155,0.62149394,0.48789147,0.5054454,0.49223566,0.49909115,0.63222706,0.6266387,0.71097726,0.48420435,0.8210156,0.58344233,0.8868416,0.3535212,forehand
0.14682223,0.5794821,0.22288467,0.4609044,0.23898014,0.5237179,0.3191275,0.55816656,0.34721655,0.61533475,0.26125887,0.61707187,0.29650858,0.6242246,0.47504684,0.51264894,0.4807594,0.5007259,0.626194,0.62123984,0.6948046,0.48669627,0.8155604,0.58721066,0.8771082,0.36608073,forehand
0.10366748,0.59920657,0.1854832,0.47519222,0.2089921,0.53542954,0.33447608,0.573229,0.36015666,0.5924327,0.28295645,0.6271449,0.29621655,0.64110214,0.46158463,0.52791405,0.4698691,0.5038038,0.62233424,0.60858124,0.67759115,0.48077306,0.8178105,0.59281075,0.8746803,0.38109836,forehand
0.1270936,0.5918513,0.1988521,0.5165142,0.22566329,0.5103284,0.33232585,0.5823043,0.36858585,0.5501451,0.30601552,0.6225742,0.31627142,0.6270211,0.46861312,0.5280668,0.47337243,0.46839243,0.6327624,0.5865046,0.677082,0.4617359,0.824391,0.5815858,0.8757541,0.37956715,forehand
0.10823076,0.57672536,0.19195038,0.54859513,0.23085354,0.4822146,0.2929103,0.60676473,0.37369558,0.51493466,0.3117077,0.6304519,0.3273204,0.6331474,0.4586341,0.5219793,0.46565267,0.44658476,0.63194,0.56406343,0.66519326,0.44711632,0.8228219,0.5829661,0.8745999,0.3821846,forehand
0.12967245,0.56270343,0.20478302,0.5467782,0.23335744,0.45661992,0.32647768,0.57861084,0.37596664,0.46748623,0.33975223,0.62000835,0.37531444,0.5908529,0.454184,0.51526344,0.46092972,0.43657485,0.64388293,0.5541115,0.6670384,0.43728402,0.8210124,0.5616805,0.8725353,0.37729973,forehand
0.12236001,0.567221,0.21603414,0.5447695,0.22850154,0.43957847,0.35312212,0.54502416,0.3846729,0.46074024,0.3482507,0.61415744,0.3723884,0.59058917,0.46676093,0.5189408,0.473132,0.4330762,0.644888,0.5592173,0.67608863,0.43624535,0.8282334,0.53832614,0.8714317,0.36182493,forehand
0.13926923,0.58054894,0.20802633,0.560612,0.23185405,0.43036756,0.3400813,0.5568935,0.3916154,0.42411274,0.36268312,0.6206885,0.38767335,0.59747964,0.47151428,0.5268641,0.4805039,0.4398317,0.66184735,0.5700027,0.6858529,0.45005244,0.83424884,0.52663326,0.8900518,0.361207,forehand
0.13983634,0.57894963,0.21300866,0.5759361,0.2276696,0.420485,0.35607663,0.5854175,0.38391566,0.3975888,0.37001595,0.6276117,0.40416414,0.53404725,0.47906923,0.54007447,0.4874882,0.44924328,0.6685007,0.57332695,0.68816173,0.45263517,0.8361941,0.52259326,0.87139875,0.3664078,forehand
0.1446255,0.5797382,0.22783901,0.5808774,0.24115707,0.4068382,0.36127976,0.59502566,0.39846286,0.3788884,0.38162136,0.62509865,0.42369807,0.51390076,0.49992192,0.5455487,0.5070859,0.45226085,0.6906972,0.56200546,0.71445644,0.44145063,0.86443913,0.5178061,0.90277654,0.35946324,forehand
0.14097336,0.58645195,0.23294821,0.58472323,0.2442918,0.41242105,0.36478007,0.6026061,0.3978067,0.36787212,0.35021567,0.6465211,0.4112802,0.503719,0.5076272,0.5500407,0.5126779,0.45404878,0.6949116,0.569965,0.7176316,0.43588126,0.8541617,0.5193729,0.89989096,0.356777,forehand
