nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.1332035,0.6151029,0.22124833,0.49615568,0.23956296,0.55725884,0.36842707,0.5402893,0.39970222,0.6417137,0.26049238,0.6254887,0.29546833,0.6348061,0.5161712,0.5107162,0.51752424,0.52471066,0.6677931,0.6816464,0.75227135,0.46191424,0.88444084,0.6752321,0.8450449,0.3185328,forehand
0.11573401,0.61013645,0.21622692,0.5249386,0.24518278,0.53391886,0.384796,0.5953563,0.41901276,0.59339833,0.32486424,0.6327431,0.33587682,0.64025575,0.51143306,0.55591583,0.517382,0.48919335,0.6689807,0.6714778,0.7444492,0.45599,0.8851487,0.6732339,0.8521802,0.31526667,forehand
0.13470207,0.5948996,0.24014798,0.5419391,0.26584515,0.5165473,0.39409563,0.56201535,0.42630738,0.54280907,0.34929654,0.6427771,0.38732386,0.6458254,0.52127206,0.54971987,0.5322335,0.48587355,0.6754101,0.6591351,0.75151837,0.45623237,0.885484,0.6806838,0.8763632,0.3251281,forehand
0.13848552,0.5712334,0.23453939,0.5400905,0.26642716,0.4777527,0.38450947,0.5538502,0.4269551,0.50895935,0.38363335,0.6397222,0.39820462,0.6330769,0.51769847,0.5432735,0.53128105,0.46316105,0.6798053,0.64638925,0.74806505,0.4521776,0.88980293,0.67134345,0.89095926,0.3231438,forehand
0.13808587,0.55777377,0.24076678,0.53049344,0.26407167,0.44649827,0.38593775,0.54294,0.4310888,0.43685922,0.4009337,0.6074565,0.4241263,0.5605702,0.50731814,0.53260165,0.5220919,0.4438161,0.6754691,0.6451061,0.7443715,0.44140086,0.87862873,0.68240327,0.8967506,0.32925993,forehand
0.13295032,0.5313901,0.23032042,0.5099646,0.25740626,0.40125707,0.36686677,0.5287993,0.40836212,0.49434724,0.38663825,0.5927954,0.40378636,0.5823607,0.50211024,0.51205355,0.5173322,0.41815707,0.66951394,0.62107235,0.7419127,0.42174274,0.8721905,0.6702555,0.8989053,0.31712958,forehand
0.13480216,0.5203028,0.23338316,0.5124867,0.24826406,0.36658248,0.38262525,0.5500497,0.41267225,0.38721225,0.3721385,0.58292127,0.37408832,0.55490685,0.5000475,0.5012233,0.51554394,0.40572232,0.6694471,0.6079294,0.72957724,0.41237167,0.8566738,0.672819,0.89445317,0.31828395,forehand
0.13552295,0.49503803,0.2298981,0.49863937,0.24723677,0.35200298,0.36437646,0.53725404,0.38077417,0.32464346,0.3695624,0.57270217,0.39315504,0.48014015,0.4986246,0.48973155,0.51580364,0.3875082,0.6643115,0.5969012,0.71715236,0.39104977,0.8475247,0.6624282,0.8934527,0.32006606,forehand
0.115587994,0.48850486,0.22106726,0.502178,0.23581447,0.33506972,0.34449792,0.5271293,0.3646735,0.30065858,0.34964737,0.55884665,0.37750098,0.47705442,0.49025247,0.48023885,0.5099943,0.3743691,0.6535349,0.58551383,0.7035011,0.38369954,0.83283156,0.6532028,0.87763065,0.33194184,forehand
0.12369184,0.4885848,0.21986552,0.51848364,0.23601034,0.3373586,0.32617277,0.5401378,0.3635249,0.30029723,0.3425017,0.56609726,0.38828948,0.41826954,0.49035805,0.4924096,0.5113549,0.38609642,0.66131884,0.58516014,0.7028242,0.39149904,0.84863347,0.63341695,0.8801986,0.35475582,forehand
